2023-12-04 09:44:59 status installed libgcc-s1:arm64 13.2.0-5
2023-12-04 09:44:59 configure libc6:arm64 2.37-12 <none>
2023-12-04 09:44:59 status unpacked libc6:arm64 2.37-12
2023-12-04 09:44:59 status half-configured libc6:arm64 2.37-12
2023-12-04 09:45:03 status installed libc6:arm64 2.37-12
2023-12-04 09:45:03 configure libffi8:arm64 3.4.4-2 <none>
2023-12-04 09:45:03 status unpacked libffi8:arm64 3.4.4-2
2023-12-04 09:45:03 status half-configured libffi8:arm64 3.4.4-2
2023-12-04 09:45:03 status installed libffi8:arm64 3.4.4-2
2023-12-04 09:45:03 configure libmd0:arm64 1.1.0-1 <none>
2023-12-04 09:45:03 status unpacked libmd0:arm64 1.1.0-1
2023-12-04 09:45:03 status half-configured libmd0:arm64 1.1.0-1
2023-12-04 09:45:03 status installed libmd0:arm64 1.1.0-1
2023-12-04 09:45:03 configure libxxhash0:arm64 0.8.2-2 <none>
2023-12-04 09:45:03 status unpacked libxxhash0:arm64 0.8.2-2
2023-12-04 09:45:03 status half-configured libxxhash0:arm64 0.8.2-2
2023-12-04 09:45:03 status installed libxxhash0:arm64 0.8.2-2
2023-12-04 09:45:03 configure libattr1:arm64 1:2.5.1-4 <none>
2023-12-04 09:45:03 status unpacked libattr1:arm64 1:2.5.1-4
2023-12-04 09:45:03 status half-configured libattr1:arm64 1:2.5.1-4
2023-12-04 09:45:03 status installed libattr1:arm64 1:2.5.1-4
2023-12-04 09:45:03 configure sysvinit-utils:arm64 3.08-3 <none>
2023-12-04 09:45:03 status unpacked sysvinit-utils:arm64 3.08-3
2023-12-04 09:45:03 status half-configured sysvinit-utils:arm64 3.08-3
2023-12-04 09:45:03 status installed sysvinit-utils:arm64 3.08-3
2023-12-04 09:45:03 configure libtasn1-6:arm64 4.19.0-3 <none>
2023-12-04 09:45:03 status unpacked libtasn1-6:arm64 4.19.0-3
2023-12-04 09:45:03 status half-configured libtasn1-6:arm64 4.19.0-3
2023-12-04 09:45:03 status installed libtasn1-6:arm64 4.19.0-3
2023-12-04 09:45:03 configure debianutils:arm64 5.14 <none>
2023-12-04 09:45:03 status unpacked debianutils:arm64 5.14
2023-12-04 09:45:03 status half-configured debianutils:arm64 5.14
2023-12-04 09:45:05 status installed debianutils:arm64 5.14
2023-12-04 09:45:05 configure mawk:arm64 1.3.4.20231102-1 <none>
2023-12-04 09:45:05 status unpacked mawk:arm64 1.3.4.20231102-1
2023-12-04 09:45:05 status half-configured mawk:arm64 1.3.4.20231102-1
2023-12-04 09:45:05 status installed mawk:arm64 1.3.4.20231102-1
2023-12-04 09:45:05 configure libdebconfclient0:arm64 0.271 <none>
2023-12-04 09:45:05 status unpacked libdebconfclient0:arm64 0.271
2023-12-04 09:45:05 status half-configured libdebconfclient0:arm64 0.271
2023-12-04 09:45:05 status installed libdebconfclient0:arm64 0.271
2023-12-04 09:45:05 configure base-files:arm64 1:2023.4.0 <none>
2023-12-04 09:45:05 status unpacked base-files:arm64 1:2023.4.0
2023-12-04 09:45:05 status half-configured base-files:arm64 1:2023.4.0
2023-12-04 09:45:05 status installed base-files:arm64 1:2023.4.0
2023-12-04 09:45:05 configure libbz2-1.0:arm64 1.0.8-5+b1 <none>
2023-12-04 09:45:05 status unpacked libbz2-1.0:arm64 1.0.8-5+b1
2023-12-04 09:45:05 status half-configured libbz2-1.0:arm64 1.0.8-5+b1
2023-12-04 09:45:05 status installed libbz2-1.0:arm64 1.0.8-5+b1
2023-12-04 09:45:05 configure libdb5.3:arm64 5.3.28+dfsg2-4 <none>
2023-12-04 09:45:05 status unpacked libdb5.3:arm64 5.3.28+dfsg2-4
2023-12-04 09:45:05 status half-configured libdb5.3:arm64 5.3.28+dfsg2-4
2023-12-04 09:45:05 status installed libdb5.3:arm64 5.3.28+dfsg2-4
2023-12-04 09:45:05 configure libblkid1:arm64 2.39.2-6 <none>
2023-12-04 09:45:05 status unpacked libblkid1:arm64 2.39.2-6
2023-12-04 09:45:05 status half-configured libblkid1:arm64 2.39.2-6
2023-12-04 09:45:05 status installed libblkid1:arm64 2.39.2-6
2023-12-04 09:45:05 configure libstdc++6:arm64 13.2.0-5 <none>
2023-12-04 09:45:05 status unpacked libstdc++6:arm64 13.2.0-5
2023-12-04 09:45:05 status half-configured libstdc++6:arm64 13.2.0-5
2023-12-04 09:45:05 status installed libstdc++6:arm64 13.2.0-5
2023-12-04 09:45:05 configure libgdbm6:arm64 1.23-5 <none>
2023-12-04 09:45:05 status unpacked libgdbm6:arm64 1.23-5
2023-12-04 09:45:05 status half-configured libgdbm6:arm64 1.23-5
2023-12-04 09:45:05 status installed libgdbm6:arm64 1.23-5
2023-12-04 09:45:05 configure libtinfo6:arm64 6.4+20231121-1 <none>
2023-12-04 09:45:05 status unpacked libtinfo6:arm64 6.4+20231121-1
2023-12-04 09:45:05 status half-configured libtinfo6:arm64 6.4+20231121-1
2023-12-04 09:45:05 status installed libtinfo6:arm64 6.4+20231121-1
2023-12-04 09:45:05 configure bash:arm64 5.2.21-2 <none>
2023-12-04 09:45:05 status unpacked bash:arm64 5.2.21-2
2023-12-04 09:45:05 status half-configured bash:arm64 5.2.21-2
2023-12-04 09:45:05 status installed bash:arm64 5.2.21-2
2023-12-04 09:45:05 configure libzstd1:arm64 1.5.5+dfsg2-2 <none>
2023-12-04 09:45:05 status unpacked libzstd1:arm64 1.5.5+dfsg2-2
2023-12-04 09:45:05 status half-configured libzstd1:arm64 1.5.5+dfsg2-2
2023-12-04 09:45:05 status installed libzstd1:arm64 1.5.5+dfsg2-2
2023-12-04 09:45:05 configure liblzma5:arm64 5.4.5-0.1 <none>
2023-12-04 09:45:05 status unpacked liblzma5:arm64 5.4.5-0.1
2023-12-04 09:45:05 status half-configured liblzma5:arm64 5.4.5-0.1
2023-12-04 09:45:05 status installed liblzma5:arm64 5.4.5-0.1
2023-12-04 09:45:05 configure libgpg-error0:arm64 1.47-3 <none>
2023-12-04 09:45:05 status unpacked libgpg-error0:arm64 1.47-3
2023-12-04 09:45:05 status half-configured libgpg-error0:arm64 1.47-3
2023-12-04 09:45:05 status installed libgpg-error0:arm64 1.47-3
2023-12-04 09:45:05 configure liblz4-1:arm64 1.9.4-1 <none>
2023-12-04 09:45:05 status unpacked liblz4-1:arm64 1.9.4-1
2023-12-04 09:45:05 status half-configured liblz4-1:arm64 1.9.4-1
2023-12-04 09:45:05 status installed liblz4-1:arm64 1.9.4-1
2023-12-04 09:45:05 configure libc-bin:arm64 2.37-12 <none>
2023-12-04 09:45:05 status unpacked libc-bin:arm64 2.37-12
2023-12-04 09:45:05 status half-configured libc-bin:arm64 2.37-12
2023-12-04 09:45:06 status installed libc-bin:arm64 2.37-12
2023-12-04 09:45:06 configure ncurses-bin:arm64 6.4+20231121-1 <none>
2023-12-04 09:45:06 status unpacked ncurses-bin:arm64 6.4+20231121-1
2023-12-04 09:45:06 status half-configured ncurses-bin:arm64 6.4+20231121-1
2023-12-04 09:45:06 status installed ncurses-bin:arm64 6.4+20231121-1
2023-12-04 09:45:06 configure libacl1:arm64 2.3.1-3 <none>
2023-12-04 09:45:06 status triggers-pending libc-bin:arm64 2.37-12
2023-12-04 09:45:06 status unpacked libacl1:arm64 2.3.1-3
2023-12-04 09:45:06 status half-configured libacl1:arm64 2.3.1-3
2023-12-04 09:45:06 status installed libacl1:arm64 2.3.1-3
2023-12-04 09:45:06 configure libsmartcols1:arm64 2.39.2-6 <none>
2023-12-04 09:45:06 status unpacked libsmartcols1:arm64 2.39.2-6
2023-12-04 09:45:06 status half-configured libsmartcols1:arm64 2.39.2-6
2023-12-04 09:45:06 status installed libsmartcols1:arm64 2.39.2-6
2023-12-04 09:45:06 configure libgcrypt20:arm64 1.10.2-3 <none>
2023-12-04 09:45:06 status unpacked libgcrypt20:arm64 1.10.2-3
2023-12-04 09:45:06 status half-configured libgcrypt20:arm64 1.10.2-3
2023-12-04 09:45:06 status installed libgcrypt20:arm64 1.10.2-3
2023-12-04 09:45:06 configure zlib1g:arm64 1:1.2.13.dfsg-3 <none>
2023-12-04 09:45:06 status unpacked zlib1g:arm64 1:1.2.13.dfsg-3
2023-12-04 09:45:06 status half-configured zlib1g:arm64 1:1.2.13.dfsg-3
2023-12-04 09:45:06 status installed zlib1g:arm64 1:1.2.13.dfsg-3
2023-12-04 09:45:06 configure libcrypt1:arm64 1:4.4.36-2 <none>
2023-12-04 09:45:06 status unpacked libcrypt1:arm64 1:4.4.36-2
2023-12-04 09:45:06 status half-configured libcrypt1:arm64 1:4.4.36-2
2023-12-04 09:45:06 status installed libcrypt1:arm64 1:4.4.36-2
2023-12-04 09:45:06 configure libcom-err2:arm64 1.47.0-2+b1 <none>
2023-12-04 09:45:06 status unpacked libcom-err2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status half-configured libcom-err2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status installed libcom-err2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 configure diffutils:arm64 1:3.10-1 <none>
2023-12-04 09:45:06 status unpacked diffutils:arm64 1:3.10-1
2023-12-04 09:45:06 status half-configured diffutils:arm64 1:3.10-1
2023-12-04 09:45:06 status installed diffutils:arm64 1:3.10-1
2023-12-04 09:45:06 configure libseccomp2:arm64 2.5.4-2+b1 <none>
2023-12-04 09:45:06 status unpacked libseccomp2:arm64 2.5.4-2+b1
2023-12-04 09:45:06 status half-configured libseccomp2:arm64 2.5.4-2+b1
2023-12-04 09:45:06 status installed libseccomp2:arm64 2.5.4-2+b1
2023-12-04 09:45:06 configure libcap2:arm64 1:2.66-4 <none>
2023-12-04 09:45:06 status unpacked libcap2:arm64 1:2.66-4
2023-12-04 09:45:06 status half-configured libcap2:arm64 1:2.66-4
2023-12-04 09:45:06 status installed libcap2:arm64 1:2.66-4
2023-12-04 09:45:06 configure hostname:arm64 3.23+nmu1 <none>
2023-12-04 09:45:06 status unpacked hostname:arm64 3.23+nmu1
2023-12-04 09:45:06 status half-configured hostname:arm64 3.23+nmu1
2023-12-04 09:45:06 status installed hostname:arm64 3.23+nmu1
2023-12-04 09:45:06 configure libcap-ng0:arm64 0.8.3-1+b3 <none>
2023-12-04 09:45:06 status unpacked libcap-ng0:arm64 0.8.3-1+b3
2023-12-04 09:45:06 status half-configured libcap-ng0:arm64 0.8.3-1+b3
2023-12-04 09:45:06 status installed libcap-ng0:arm64 0.8.3-1+b3
2023-12-04 09:45:06 configure libext2fs2:arm64 1.47.0-2+b1 <none>
2023-12-04 09:45:06 status unpacked libext2fs2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status half-configured libext2fs2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status installed libext2fs2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 configure libnettle8:arm64 3.9.1-2 <none>
2023-12-04 09:45:06 status unpacked libnettle8:arm64 3.9.1-2
2023-12-04 09:45:06 status half-configured libnettle8:arm64 3.9.1-2
2023-12-04 09:45:06 status installed libnettle8:arm64 3.9.1-2
2023-12-04 09:45:06 configure libgmp10:arm64 2:6.3.0+dfsg-2 <none>
2023-12-04 09:45:06 status unpacked libgmp10:arm64 2:6.3.0+dfsg-2
2023-12-04 09:45:06 status half-configured libgmp10:arm64 2:6.3.0+dfsg-2
2023-12-04 09:45:06 status installed libgmp10:arm64 2:6.3.0+dfsg-2
2023-12-04 09:45:06 configure libp11-kit0:arm64 0.25.0-5 <none>
2023-12-04 09:45:06 status unpacked libp11-kit0:arm64 0.25.0-5
2023-12-04 09:45:06 status half-configured libp11-kit0:arm64 0.25.0-5
2023-12-04 09:45:06 status installed libp11-kit0:arm64 0.25.0-5
2023-12-04 09:45:06 configure libaudit1:arm64 1:3.1.1-1 <none>
2023-12-04 09:45:06 status unpacked libaudit1:arm64 1:3.1.1-1
2023-12-04 09:45:06 status half-configured libaudit1:arm64 1:3.1.1-1
2023-12-04 09:45:06 status installed libaudit1:arm64 1:3.1.1-1
2023-12-04 09:45:06 configure libunistring5:arm64 1.1-2 <none>
2023-12-04 09:45:06 status unpacked libunistring5:arm64 1.1-2
2023-12-04 09:45:06 status half-configured libunistring5:arm64 1.1-2
2023-12-04 09:45:06 status installed libunistring5:arm64 1.1-2
2023-12-04 09:45:06 configure libuuid1:arm64 2.39.2-6 <none>
2023-12-04 09:45:06 status unpacked libuuid1:arm64 2.39.2-6
2023-12-04 09:45:06 status half-configured libuuid1:arm64 2.39.2-6
2023-12-04 09:45:06 status installed libuuid1:arm64 2.39.2-6
2023-12-04 09:45:06 configure libss2:arm64 1.47.0-2+b1 <none>
2023-12-04 09:45:06 status unpacked libss2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status half-configured libss2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status installed libss2:arm64 1.47.0-2+b1
2023-12-04 09:45:06 configure libgdbm-compat4:arm64 1.23-5 <none>
2023-12-04 09:45:06 status unpacked libgdbm-compat4:arm64 1.23-5
2023-12-04 09:45:06 status half-configured libgdbm-compat4:arm64 1.23-5
2023-12-04 09:45:06 status installed libgdbm-compat4:arm64 1.23-5
2023-12-04 09:45:06 configure libsepol2:arm64 3.5-2 <none>
2023-12-04 09:45:06 status unpacked libsepol2:arm64 3.5-2
2023-12-04 09:45:06 status half-configured libsepol2:arm64 3.5-2
2023-12-04 09:45:06 status installed libsepol2:arm64 3.5-2
2023-12-04 09:45:06 configure libpcre2-8-0:arm64 10.42-4 <none>
2023-12-04 09:45:06 status unpacked libpcre2-8-0:arm64 10.42-4
2023-12-04 09:45:06 status half-configured libpcre2-8-0:arm64 10.42-4
2023-12-04 09:45:06 status installed libpcre2-8-0:arm64 10.42-4
2023-12-04 09:45:06 configure logsave:arm64 1.47.0-2+b1 <none>
2023-12-04 09:45:06 status unpacked logsave:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status half-configured logsave:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status installed logsave:arm64 1.47.0-2+b1
2023-12-04 09:45:06 configure libudev1:arm64 254.5-1 <none>
2023-12-04 09:45:06 status unpacked libudev1:arm64 254.5-1
2023-12-04 09:45:06 status half-configured libudev1:arm64 254.5-1
2023-12-04 09:45:06 status installed libudev1:arm64 254.5-1
2023-12-04 09:45:06 configure gpgv:arm64 2.2.40-1.1 <none>
2023-12-04 09:45:06 status unpacked gpgv:arm64 2.2.40-1.1
2023-12-04 09:45:06 status half-configured gpgv:arm64 2.2.40-1.1
2023-12-04 09:45:06 status installed gpgv:arm64 2.2.40-1.1
2023-12-04 09:45:06 configure libhogweed6:arm64 3.9.1-2 <none>
2023-12-04 09:45:06 status unpacked libhogweed6:arm64 3.9.1-2
2023-12-04 09:45:06 status half-configured libhogweed6:arm64 3.9.1-2
2023-12-04 09:45:06 status installed libhogweed6:arm64 3.9.1-2
2023-12-04 09:45:06 configure grep:arm64 3.11-3 <none>
2023-12-04 09:45:06 status unpacked grep:arm64 3.11-3
2023-12-04 09:45:06 status half-configured grep:arm64 3.11-3
2023-12-04 09:45:06 status installed grep:arm64 3.11-3
2023-12-04 09:45:06 configure e2fsprogs:arm64 1.47.0-2+b1 <none>
2023-12-04 09:45:06 status unpacked e2fsprogs:arm64 1.47.0-2+b1
2023-12-04 09:45:06 status half-configured e2fsprogs:arm64 1.47.0-2+b1
2023-12-04 09:45:20 status installed e2fsprogs:arm64 1.47.0-2+b1
2023-12-04 09:45:20 configure libidn2-0:arm64 2.3.4-1+b1 <none>
2023-12-04 09:45:20 status unpacked libidn2-0:arm64 2.3.4-1+b1
2023-12-04 09:45:20 status half-configured libidn2-0:arm64 2.3.4-1+b1
2023-12-04 09:45:20 status installed libidn2-0:arm64 2.3.4-1+b1
2023-12-04 09:45:20 configure libsystemd0:arm64 254.5-1 <none>
2023-12-04 09:45:20 status unpacked libsystemd0:arm64 254.5-1
2023-12-04 09:45:20 status half-configured libsystemd0:arm64 254.5-1
2023-12-04 09:45:20 status installed libsystemd0:arm64 254.5-1
2023-12-04 09:45:20 configure libselinux1:arm64 3.5-1+b1 <none>
2023-12-04 09:45:20 status unpacked libselinux1:arm64 3.5-1+b1
2023-12-04 09:45:20 status half-configured libselinux1:arm64 3.5-1+b1
2023-12-04 09:45:20 status installed libselinux1:arm64 3.5-1+b1
2023-12-04 09:45:20 configure libgnutls30:arm64 3.8.1-4+b1 <none>
2023-12-04 09:45:20 status unpacked libgnutls30:arm64 3.8.1-4+b1
2023-12-04 09:45:20 status half-configured libgnutls30:arm64 3.8.1-4+b1
2023-12-04 09:45:20 status installed libgnutls30:arm64 3.8.1-4+b1
2023-12-04 09:45:20 configure libpam0g:arm64 1.5.2-9.1 <none>
2023-12-04 09:45:20 status unpacked libpam0g:arm64 1.5.2-9.1
2023-12-04 09:45:20 status half-configured libpam0g:arm64 1.5.2-9.1
2023-12-04 09:45:24 status installed libpam0g:arm64 1.5.2-9.1
2023-12-04 09:45:24 configure libapt-pkg6.0:arm64 2.7.6 <none>
2023-12-04 09:45:24 status unpacked libapt-pkg6.0:arm64 2.7.6
2023-12-04 09:45:24 status half-configured libapt-pkg6.0:arm64 2.7.6
2023-12-04 09:45:24 status installed libapt-pkg6.0:arm64 2.7.6
2023-12-04 09:45:24 configure sed:arm64 4.9-1 <none>
2023-12-04 09:45:24 status unpacked sed:arm64 4.9-1
2023-12-04 09:45:24 status half-configured sed:arm64 4.9-1
2023-12-04 09:45:24 status installed sed:arm64 4.9-1
2023-12-04 09:45:24 configure findutils:arm64 4.9.0-5 <none>
2023-12-04 09:45:24 status unpacked findutils:arm64 4.9.0-5
2023-12-04 09:45:24 status half-configured findutils:arm64 4.9.0-5
2023-12-04 09:45:24 status installed findutils:arm64 4.9.0-5
2023-12-04 09:45:24 configure libmount1:arm64 2.39.2-6 <none>
2023-12-04 09:45:24 status unpacked libmount1:arm64 2.39.2-6
2023-12-04 09:45:24 status half-configured libmount1:arm64 2.39.2-6
2023-12-04 09:45:24 status installed libmount1:arm64 2.39.2-6
2023-12-04 09:45:24 configure libsemanage2:arm64 3.5-1 <none>
2023-12-04 09:45:24 status unpacked libsemanage2:arm64 3.5-1
2023-12-04 09:45:24 status half-configured libsemanage2:arm64 3.5-1
2023-12-04 09:45:24 status installed libsemanage2:arm64 3.5-1
2023-12-04 09:45:24 configure base-passwd:arm64 3.6.2 <none>
2023-12-04 09:45:24 status unpacked base-passwd:arm64 3.6.2
2023-12-04 09:45:24 status half-configured base-passwd:arm64 3.6.2
2023-12-04 09:45:30 status installed base-passwd:arm64 3.6.2
2023-12-04 09:45:30 configure apt:arm64 2.7.6 <none>
2023-12-04 09:45:30 status unpacked apt:arm64 2.7.6
2023-12-04 09:45:30 status half-configured apt:arm64 2.7.6
2023-12-04 09:45:44 status installed apt:arm64 2.7.6
2023-12-04 09:45:44 configure bsdutils:arm64 1:2.39.2-6 <none>
2023-12-04 09:45:44 status unpacked bsdutils:arm64 1:2.39.2-6
2023-12-04 09:45:44 status half-configured bsdutils:arm64 1:2.39.2-6
2023-12-04 09:45:44 status installed bsdutils:arm64 1:2.39.2-6
2023-12-04 09:45:44 configure tar:arm64 1.34+dfsg-1.2 <none>
2023-12-04 09:45:44 status unpacked tar:arm64 1.34+dfsg-1.2
2023-12-04 09:45:44 status half-configured tar:arm64 1.34+dfsg-1.2
2023-12-04 09:45:44 status installed tar:arm64 1.34+dfsg-1.2
2023-12-04 09:45:44 configure libpam-modules-bin:arm64 1.5.2-9.1 <none>
2023-12-04 09:45:44 status unpacked libpam-modules-bin:arm64 1.5.2-9.1
2023-12-04 09:45:44 status half-configured libpam-modules-bin:arm64 1.5.2-9.1
2023-12-04 09:45:44 status installed libpam-modules-bin:arm64 1.5.2-9.1
2023-12-04 09:45:44 configure coreutils:arm64 9.1-1 <none>
2023-12-04 09:45:44 status unpacked coreutils:arm64 9.1-1
2023-12-04 09:45:44 status half-configured coreutils:arm64 9.1-1
2023-12-04 09:45:44 status installed coreutils:arm64 9.1-1
2023-12-04 09:45:44 configure util-linux:arm64 2.39.2-6 <none>
2023-12-04 09:45:44 status unpacked util-linux:arm64 2.39.2-6
2023-12-04 09:45:44 status half-configured util-linux:arm64 2.39.2-6
2023-12-04 09:45:51 status installed util-linux:arm64 2.39.2-6
2023-12-04 09:45:51 configure dpkg:arm64 1.22.1+kali1 <none>
2023-12-04 09:45:51 status unpacked dpkg:arm64 1.22.1+kali1
2023-12-04 09:45:51 status half-configured dpkg:arm64 1.22.1+kali1
2023-12-04 09:45:58 status installed dpkg:arm64 1.22.1+kali1
2023-12-04 09:45:58 configure mount:arm64 2.39.2-6 <none>
2023-12-04 09:45:58 status unpacked mount:arm64 2.39.2-6
2023-12-04 09:45:58 status half-configured mount:arm64 2.39.2-6
2023-12-04 09:45:58 status installed mount:arm64 2.39.2-6
2023-12-04 09:45:58 configure dash:arm64 0.5.12-6 <none>
2023-12-04 09:45:58 status unpacked dash:arm64 0.5.12-6
2023-12-04 09:45:58 status half-configured dash:arm64 0.5.12-6
2023-12-04 09:45:59 status installed dash:arm64 0.5.12-6
2023-12-04 09:45:59 configure libpam-modules:arm64 1.5.2-9.1 <none>
2023-12-04 09:45:59 status unpacked libpam-modules:arm64 1.5.2-9.1
2023-12-04 09:45:59 status half-configured libpam-modules:arm64 1.5.2-9.1
2023-12-04 09:46:00 status installed libpam-modules:arm64 1.5.2-9.1
2023-12-04 09:46:00 configure perl-base:arm64 5.36.0-9 <none>
2023-12-04 09:46:00 status unpacked perl-base:arm64 5.36.0-9
2023-12-04 09:46:00 status half-configured perl-base:arm64 5.36.0-9
2023-12-04 09:46:00 status installed perl-base:arm64 5.36.0-9
2023-12-04 09:46:00 configure perl-modules-5.36:all 5.36.0-9 <none>
2023-12-04 09:46:00 status unpacked perl-modules-5.36:all 5.36.0-9
2023-12-04 09:46:00 status half-configured perl-modules-5.36:all 5.36.0-9
2023-12-04 09:46:00 status installed perl-modules-5.36:all 5.36.0-9
2023-12-04 09:46:00 configure gzip:arm64 1.12-1 <none>
2023-12-04 09:46:00 status unpacked gzip:arm64 1.12-1
2023-12-04 09:46:00 status half-configured gzip:arm64 1.12-1
2023-12-04 09:46:00 status installed gzip:arm64 1.12-1
2023-12-04 09:46:00 configure passwd:arm64 1:4.13+dfsg1-3 <none>
2023-12-04 09:46:00 status unpacked passwd:arm64 1:4.13+dfsg1-3
2023-12-04 09:46:00 status half-configured passwd:arm64 1:4.13+dfsg1-3
2023-12-04 09:46:00 status installed passwd:arm64 1:4.13+dfsg1-3
2023-12-04 09:46:00 configure libpam-runtime:all 1.5.2-9.1 <none>
2023-12-04 09:46:00 status unpacked libpam-runtime:all 1.5.2-9.1
2023-12-04 09:46:00 status half-configured libpam-runtime:all 1.5.2-9.1
2023-12-04 09:46:06 status installed libpam-runtime:all 1.5.2-9.1
2023-12-04 09:46:06 configure libperl5.36:arm64 5.36.0-9 <none>
2023-12-04 09:46:06 status unpacked libperl5.36:arm64 5.36.0-9
2023-12-04 09:46:06 status half-configured libperl5.36:arm64 5.36.0-9
2023-12-04 09:46:06 status installed libperl5.36:arm64 5.36.0-9
2023-12-04 09:46:06 configure login:arm64 1:4.13+dfsg1-3 <none>
2023-12-04 09:46:06 status unpacked login:arm64 1:4.13+dfsg1-3
2023-12-04 09:46:06 status half-configured login:arm64 1:4.13+dfsg1-3
2023-12-04 09:46:07 status installed login:arm64 1:4.13+dfsg1-3
2023-12-04 09:46:07 configure perl:arm64 5.36.0-9 <none>
2023-12-04 09:46:07 status unpacked perl:arm64 5.36.0-9
2023-12-04 09:46:07 status half-configured perl:arm64 5.36.0-9
2023-12-04 09:46:07 status installed perl:arm64 5.36.0-9
2023-12-04 09:46:07 configure libfile-find-rule-perl:all 0.34-3 <none>
2023-12-04 09:46:07 status unpacked libfile-find-rule-perl:all 0.34-3
2023-12-04 09:46:07 status half-configured libfile-find-rule-perl:all 0.34-3
2023-12-04 09:46:07 status installed libfile-find-rule-perl:all 0.34-3
2023-12-04 09:46:07 configure usrmerge:all 38 <none>
2023-12-04 09:46:07 status unpacked usrmerge:all 38
2023-12-04 09:46:07 status half-configured usrmerge:all 38
2023-12-04 09:46:07 status installed usrmerge:all 38
2023-12-04 09:46:07 trigproc libc-bin:arm64 2.37-12 <none>
2023-12-04 09:46:07 status half-configured libc-bin:arm64 2.37-12
2023-12-04 09:46:07 status installed libc-bin:arm64 2.37-12
2023-12-04 09:51:15 startup archives install
2023-12-04 09:51:15 install libssl3:arm64 <none> 3.0.11-1
2023-12-04 09:51:15 status triggers-pending libc-bin:arm64 2.37-12
2023-12-04 09:51:15 status half-installed libssl3:arm64 3.0.11-1
2023-12-04 09:51:16 status unpacked libssl3:arm64 3.0.11-1
2023-12-04 09:51:16 configure libssl3:arm64 3.0.11-1 3.0.11-1
2023-12-04 09:51:16 status half-configured libssl3:arm64 3.0.11-1
2023-12-04 09:51:16 status installed libssl3:arm64 3.0.11-1
2023-12-04 09:51:16 trigproc libc-bin:arm64 2.37-12 <none>
2023-12-04 09:51:16 status half-configured libc-bin:arm64 2.37-12
2023-12-04 09:51:16 status installed libc-bin:arm64 2.37-12
2023-12-04 09:51:16 startup archives unpack
2023-12-04 09:51:17 install adduser:all <none> 3.137
2023-12-04 09:51:17 status half-installed adduser:all 3.137
2023-12-04 09:51:17 status unpacked adduser:all 3.137
2023-12-04 09:51:17 install busybox-static:arm64 <none> 1:1.36.1-5
2023-12-04 09:51:17 status half-installed busybox-static:arm64 1:1.36.1-5
2023-12-04 09:51:17 status unpacked busybox-static:arm64 1:1.36.1-5
2023-12-04 09:51:18 install ca-certificates:all <none> 20230311
2023-12-04 09:51:18 status half-installed ca-certificates:all 20230311
2023-12-04 09:51:18 status unpacked ca-certificates:all 20230311
2023-12-04 09:51:18 install dirmngr:arm64 <none> 2.2.40-1.1
2023-12-04 09:51:18 status half-installed dirmngr:arm64 2.2.40-1.1
2023-12-04 09:51:19 status unpacked dirmngr:arm64 2.2.40-1.1
2023-12-04 09:51:19 install dmsetup:arm64 <none> 2:1.02.185-2
2023-12-04 09:51:19 status half-installed dmsetup:arm64 2:1.02.185-2
2023-12-04 09:51:19 status unpacked dmsetup:arm64 2:1.02.185-2
2023-12-04 09:51:19 install gnupg:all <none> 2.2.40-1.1
2023-12-04 09:51:19 status half-installed gnupg:all 2.2.40-1.1
2023-12-04 09:51:19 status unpacked gnupg:all 2.2.40-1.1
2023-12-04 09:51:19 install gnupg-l10n:all <none> 2.2.40-1.1
2023-12-04 09:51:19 status half-installed gnupg-l10n:all 2.2.40-1.1
2023-12-04 09:51:20 status unpacked gnupg-l10n:all 2.2.40-1.1
2023-12-04 09:51:20 install gnupg-utils:arm64 <none> 2.2.40-1.1
2023-12-04 09:51:20 status half-installed gnupg-utils:arm64 2.2.40-1.1
2023-12-04 09:51:20 status unpacked gnupg-utils:arm64 2.2.40-1.1
2023-12-04 09:51:20 install gpg:arm64 <none> 2.2.40-1.1
2023-12-04 09:51:20 status half-installed gpg:arm64 2.2.40-1.1
2023-12-04 09:51:21 status unpacked gpg:arm64 2.2.40-1.1
2023-12-04 09:51:21 install gpg-agent:arm64 <none> 2.2.40-1.1
2023-12-04 09:51:21 status half-installed gpg-agent:arm64 2.2.40-1.1
2023-12-04 09:51:21 status unpacked gpg-agent:arm64 2.2.40-1.1
2023-12-04 09:51:21 install gpg-wks-client:arm64 <none> 2.2.40-1.1
2023-12-04 09:51:21 status half-installed gpg-wks-client:arm64 2.2.40-1.1
2023-12-04 09:51:21 status unpacked gpg-wks-client:arm64 2.2.40-1.1
2023-12-04 09:51:22 install gpg-wks-server:arm64 <none> 2.2.40-1.1
2023-12-04 09:51:22 status half-installed gpg-wks-server:arm64 2.2.40-1.1
2023-12-04 09:51:22 status unpacked gpg-wks-server:arm64 2.2.40-1.1
